Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Edward Szostak,Basketball,basketball,Edward Szostak September 12 1911 in Kraków – October 10 1990 in Kraków was a Polish basketball player who competed in the 1936 Summer Olympics,P641,Forwards
Aleksandr Salnikov,Basketball,basketball,Aleksandr Petrovych Salnikov  Ukrainian Олександр Петрович Сальников 3 July 1949 8211 17 November 2017 was a Ukrainian basketball player who competed for the Soviet Union in the 1976 Summer Olympics and the 1980 Summer Olympics,P641,Forwards
Yugoslav Womens Basketball League,Basketball,Basketball,Championship of Yugoslavia in Basketball for  women took place from in 1945,P641,Forwards
Sasha Kaun,National Basketball Association,NBA,In 2015 he returned to the United States and played his only NBA season with the Cleveland Cavaliers where he won an NBA championship in 2015–16,P118,Forwards
Maldives Basketball Association,Basketball,basketball,Since its inception MBA has been actively involved in developing basketball in the Maldives,P641,Forwards
Nigerien Basketball Federation,Basketball,basketball,The Nigerien Basketball FederationFédérationNigériennedeBasketBall  FENIBASKET is the governing body for mens and womens basketball in Niger,P641,Forwards
Amaury Pasos,Power forward basketball,power forward,Born in São Paulo Brazil he was a 191 m 63 tall power forward,P413,Forwards
Palmyra Area High School,Palmyra Area School District,Palmyra Area School District,It is part of the Palmyra Area School District,P5353,Forwards
Venezuelan Basketball Federation,Basketball,basketball,The Venezuelan Basketball Federation Spanish Federación Venezolana de Baloncesto abbreviated as FVB is a governing body for basketball in Venezuela,P641,Forwards
Kobe Bryant,Basketball,basketball,Kobe Bean Bryant ˈkoʊbiː KOHbee August 23 1978 – January 26 2020 was an American professional basketball player,P641,Forwards
Uichi Munakata,Basketball,basketball,Uichi Munakata 宗像 卯一 Uichi Munakata born 26 November 1915 was a Japanese basketball player,P641,Forwards
George Hanna basketball,Basketball,basketball,George Hanna 13 May 1928 8211 3 May 2019 later known as John Hanna Hallaq was an Iraqi basketball player,P641,Forwards
Tamika Whitmore,Basketball,basketball,Tamika Whitmore born June 5 1977 is a retired American professional basketball player who played in the WNBA,P641,Forwards
Chris Mihm,Basketball,basketball,Christopher Steven Mihm born July 16 1979 is an American former professional basketball center who played nine seasons in the National Basketball Association NBA,P641,Forwards
Kerry Kittles,Basketball,basketball,Kerry Kittles born June 12 1974 is an American professional basketball coach and former player,P641,Forwards
Juniata High School,Juniata County School District,Juniata County School District,Juniata High School is a small rural public high school which is one of two high schools operated by the Juniata County School District,P5353,Forwards
Fair Park Coliseum Dallas,Basketball,basketball,It was home to the Dallas Black Hawks ice hockey team and  Dallas Chaparrals basketball team,P641,Forwards
Northern Potter Junior Senior High School,Northern Potter School District,Northern Potter School District,It is the sole high school operated by the Northern Potter School District,P5353,Forwards
2004 XXXX FIBA International Christmas Tournament,Spain,Spain,It took place at Palacio Vistalegre Madrid Spain on 25 December 2004 with the participations of Real Madrid and Telemar Rio de Janeiro,P17,Forwards
Kikuko Mikawa,Basketball,basketball,Kikuko Mikawa born 29 April 1968 is a Japanese basketball player,P641,Forwards
Omni Coliseum,Basketball,basketball,Completed in 1972 the arena seated 16378 for basketball and 15278 for hockey,P641,Forwards
1965 in sports,1966 in sports,1966,1962160196316019641601965160196616019671601968,P156,Forwards
McCamey High School,United States,USA,McCamey High School is a public high school located in McCamey Texas USA and classified as a 2A school by the UIL,P17,Forwards
Wilt Chamberlain,Basketball,basketball,Wilton Norman Chamberlain ˈtʃeɪmbərlɪn August 21 1936 – October 12 1999 was an American professional basketball player who played as a center and is widely regarded as one of the greatest players in the sports history,P641,Forwards
Marcel Wuilleumier,Basketball,basketball,Marcel Wuilleumier born 22 June 1909 date of death unknown was a Swiss basketball player,P641,Forwards
Rik Smits,Center basketball,center,Rik Smits born 23 August 1966 nicknamed The Dunking Dutchman is a Dutch former professional basketball player who spent his entire career with the Indiana Pacers of the National Basketball Association NBA  The 7foot4inch 224160m center was drafted by the Pacers out of Marist College with the second overall pick in the 1988 NBA draft,P413,Forwards
Boston Garden,Massachusetts,Massachusetts,Boston Garden was an arena in Boston Massachusetts,P131,Forwards
Greg Stiemsma,National Basketball Association,National Basketball Association,Gregory Stiemsma ˈstiːmsmə born September 26 1985 is an American former professional basketball player who spent four seasons in the National Basketball Association,P118,Forwards
Emanuela Silimbani,Basketball,basketball,Emanuela Silimbani born 26 April 1959 is an Italian basketball player,P641,Forwards
Basketball at the 1954 Asian Games,Basketball,Basketball,Basketball was one of the many sports which was held at the 1954 Asian Games in Manila Philippines,P641,Forwards
Dale Davis basketball,Basketball,basketball,Elliott Lydell Dale Davis born March 25 1969 is an American former professional basketball player who played center and power forward,P641,Forwards
Jahmani Swanson,Basketball,basketball,Jahmani Swanson is an American basketball player for the Harlem Globetrotters,P641,Forwards
Unipol Arena,Basketball,basketball,The seating capacity of the arena for basketball games is 11000 people and the seating capacity for concerts is 20000 people,P641,Forwards
Avinger High School,United States,USA,Avinger High School or Avinger School is a public high school located in Avinger Texas USA and classified as a 1A school by the UIL,P17,Forwards
Turkish Womens Basketball Presidential Cup,Basketball,basketball,The Turkish Womens Basketball Presidential Cup Turkish Kadınlar Cumhurbaşkanlığı Kupası or Turkish Womens Basketball Super Cup is the professional basketball womens club super cup competition that takes place each year in Turkey,P641,Forwards
Blessed SacramentSt Gabriel High School,New York state,New York,Gabriel High School was a coeducational private Roman Catholic high school in New Rochelle New York in Westchester County,P131,Forwards
Great American Conference Mens Basketball Tournament,Basketball,basketball,The Great American Conference Mens Basketball Tournament is the annual conference basketball championship tournament for the Great American Conference,P641,Forwards
Tommy Keenan,Basketball,basketball,Thomas Keenan 19 May 1923 – 7 April 1981 was an Irish basketball player,P641,Forwards
1965 in sports,1964 in sports,1964,1962160196316019641601965160196616019671601968,P156,Backwards
1999 XXXV FIBA International Christmas Tournament,Spain,Spain,It took place at Raimundo Saporta Pavilion Madrid Spain on 24 and 25 December 1999 with the participations of Real Madrid Teka Panathinaikos champions of the 1998–99 Greek Basket League Partizan champions of the 1998–99 Yugoslav Basketball Cup and Zadar runnersup of the 1998–99 A1 Liga,P17,Forwards
Lyndon B Johnson High School Johnson City Texas,United States,USA,Lyndon Baines Johnson High School or LBJ High School is a public high school located in Johnson City Texas USA and classified as a 3A school by the UIL,P17,Forwards
Fumio Saito,Basketball,basketball,Fumio Saito 斎藤 文夫 Saitō Fumio 22 August 1953 8211 25 March 2019 was a Japanese basketball player,P641,Forwards
Dongguk University,South Korea,South Korea,Dongguk University Korean 동국대학교 Hanja 東國大學校 is a private coeducational university in South Korea based on Buddhism,P17,Forwards
Small forward,Julius Erving,Julius Erving,Small forwards inducted in the Naismith Memorial Basketball Hall of Fame include Julius Erving Larry Bird James Worthy Elgin Baylor Scottie Pippen Dominique Wilkins Rick Barry Cheryl Miller and Sheryl Swoopes,P413,Backwards
Empire 8 Mens Basketball Tournament,Basketball,basketball,The Empire 8 Mens Basketball Tournament is the annual conference basketball championship tournament for the NCAA Division III Empire 8 conference,P641,Forwards
Colorado,United States,Union,Grant signed Proclamation 230 admitting Colorado to the Union as the 38th state,P131,Forwards
1954 in sports,1953 in sports,1953,1951160195216019531601954160195516019561601957,P156,Backwards
East High School Pueblo Colorado,Colorado,Colorado,East High School is one of thirteen public high schools in Pueblo Colorado United States,P131,Forwards
Emil Mikhaylov,Basketball,basketball,Emil Mikhaylov Bulgarian Емил Михайлов born 14 May 1943 is a Bulgarian former basketball player,P641,Forwards
Vladimir Obuchov,Basketball,basketball coach,Vladimir Obukhov Russian Владимир Николаевич Обухов 21 August 193516082113216 July 2020 was a Soviet and Russian professional basketball coach,P641,Forwards
Lucio Angulo,Small forward,small forward,He is a 200 m 6160ft 6 ¾ in tall small forward,P413,Forwards
Jean Degros,Basketball,basketball,Jean Degros born 18 November 1939 is a French basketball player,P641,Forwards
Colin Burdett,Basketball,basketball,Burdett born 4 January 1931 is an Australian basketball player,P641,Forwards
Glenn Capacio,Basketball,Basketball,Mens Basketball,P641,Forwards
Pam Kelly,Basketball,basketball,Pamela KellyFlowers a native of Columbia Louisiana is a former American womens basketball player at Louisiana Tech University,P641,Forwards
Volgograd Sports Palace of Trade Unions,Volgograd,Volgograd,Volgograd Sports Palace of Trade Unions is an indoor sporting arena that is located in Volgograd Russia,P131,Forwards
